"","x","y","Regions","Species.richness","Phylogenetic.diversity","Functional.diversity","Functional.Phylognetic.diversity"
"1177",4550000,-150000,12,NA,NA,NA,NA
"1178",4650000,-150000,12,NA,NA,NA,NA
"1179",-3350000,-250000,3,NA,NA,NA,NA
"1180",-3250000,-250000,3,NA,NA,NA,NA
"1181",-3150000,-250000,3,NA,NA,NA,NA
"1182",-3050000,-250000,3,NA,NA,NA,NA
"1183",-2950000,-250000,3,NA,NA,NA,NA
"1184",-2850000,-250000,3,NA,NA,NA,NA
"1185",-2750000,-250000,3,0.159420289855072,0.377781176268891,0.814954189672162,2.15721227224966
"1186",-2650000,-250000,3,0.217391304347826,0.436851819234729,0.842754506966109,1.92915416591931
"1187",-2550000,-250000,3,0.231884057971014,0.43738716307905,0.843947584697703,1.92952069913669
"1188",-2450000,-250000,3,0.231884057971014,0.43738716307905,0.843947584697703,1.92952069913669
"1189",-2350000,-250000,3,0.217391304347826,0.421965900536876,0.824920882558518,1.95494678956038
"1190",-2250000,-250000,3,0.260869565217391,0.444974363234167,0.841763935513989,1.89171333241734
"1191",-2150000,-250000,3,0.289855072463768,0.456665920381991,0.847443148125399,1.85571795551665
"1192",-2050000,-250000,3,0.260869565217391,0.405463956675838,0.844409843440762,2.08257683460593
"1193",-1950000,-250000,3,0.246376811594203,0.422045995327251,0.835594564556038,1.97986611366404
"1194",-1850000,-250000,3,0.202898550724638,0.397317632092053,0.818148974077777,2.0591811387022
"1195",-1750000,-250000,3,0.188405797101449,0.388143980813495,0.820908229875475,2.11495803221003
"1196",-1650000,-250000,3,0.173913043478261,0.376340426433108,0.820114000500434,2.1791812489382
"1197",-1550000,-250000,3,0.144927536231884,0.338116668047664,0.816097729954154,2.41365719905624
"1198",-1250000,-250000,3,0.0434782608695652,0.242539378418043,0.664430010749342,2.73947272019525
"1199",1250000,-250000,3,0.0434782608695652,0.22147740278858,0.556372478443284,2.51209591334422
"1200",1550000,-250000,3,0.0869565217391304,0.260199009958993,0.652382307673254,2.50724362008936
"1201",1650000,-250000,3,0.0869565217391304,0.260199009958993,0.652382307673254,2.50724362008936
"1202",1750000,-250000,NA,0.115942028985507,0.348498155048486,0.795049750070543,2.28135999732891
"1203",1950000,-250000,3,0.115942028985507,0.348498155048486,0.795049750070543,2.28135999732891
"1204",2350000,-250000,3,0.202898550724638,0.419127472054586,0.893616423041093,2.13208744981697
"1205",2550000,-250000,3,0.202898550724638,0.419608165053698,0.893446126578233,2.12923913542983
"1206",2650000,-250000,3,0.188405797101449,0.418386320312439,0.86954941955634,2.07834094314313
"1207",2750000,-250000,3,0.188405797101449,0.418386320312439,0.86954941955634,2.07834094314313
"1208",2850000,-250000,3,0.159420289855072,0.398598894959886,0.867387742719169,2.17609168938228
"1209",2950000,-250000,3,0.202898550724638,0.420834042147931,0.910315549477049,2.16312241479043
"1210",3050000,-250000,3,0.217391304347826,0.423410853717562,0.907715372032606,2.1438169665771
"1211",3150000,-250000,3,0.231884057971014,0.435399562988662,0.914139992216163,2.09954274170911
"1212",3450000,-250000,12,0.289855072463768,0.59141848656972,0.944710923739952,1.59736454844244
"1213",3550000,-250000,12,0.27536231884058,0.647505782569438,0.94400402243195,1.45790825015638
"1214",3650000,-250000,12,NA,NA,NA,NA
"1215",3750000,-250000,12,NA,NA,NA,NA
"1216",3850000,-250000,12,NA,NA,NA,NA
"1217",3950000,-250000,12,NA,NA,NA,NA
"1218",4050000,-250000,12,NA,NA,NA,NA
"1219",4150000,-250000,12,NA,NA,NA,NA
"1220",4250000,-250000,12,NA,NA,NA,NA
"1221",4350000,-250000,12,NA,NA,NA,NA
"1222",4450000,-250000,12,NA,NA,NA,NA
"1223",4550000,-250000,12,NA,NA,NA,NA
"1224",4650000,-250000,12,NA,NA,NA,NA
"1225",-3350000,-350000,3,NA,NA,NA,NA
"1226",-3250000,-350000,3,NA,NA,NA,NA
"1227",-3150000,-350000,3,NA,NA,NA,NA
"1228",-3050000,-350000,3,NA,NA,NA,NA
"1229",-2950000,-350000,3,NA,NA,NA,NA
"1230",-2850000,-350000,3,NA,NA,NA,NA
"1231",-2750000,-350000,3,0.159420289855072,0.392153103308709,0.82351854170301,2.0999924130518
"1232",-2650000,-350000,3,0.202898550724638,0.42055157767856,0.842544395096158,2.00342702254738
"1233",-2550000,-350000,3,0.202898550724638,0.42055157767856,0.842544395096158,2.00342702254738
"1234",-2450000,-350000,3,0.246376811594203,0.44308742834806,0.843951982294606,1.90470757755658
"1235",-2350000,-350000,3,0.260869565217391,0.443419314021019,0.844477623529066,1.90446738972907
"1236",-2250000,-350000,3,0.246376811594203,0.43771904875201,0.844473225932163,1.92925856971466
"1237",-2150000,-350000,3,0.27536231884058,0.440365678825821,0.847233036255448,1.9239306716965
"1238",-2050000,-350000,3,0.260869565217391,0.405463956675838,0.844409843440762,2.08257683460593
"1239",-1950000,-350000,3,0.27536231884058,0.440365678825821,0.847233036255448,1.9239306716965
"1240",-1850000,-350000,3,0.202898550724638,0.397317632092053,0.818148974077777,2.0591811387022
"1241",-1750000,-350000,3,0.202898550724638,0.397317632092053,0.818148974077777,2.0591811387022
"1242",-1650000,-350000,3,0.188405797101449,0.388143980813495,0.820908229875475,2.11495803221003
"1243",-1550000,-350000,3,0.144927536231884,0.338116668047664,0.816097729954154,2.41365719905624
"1244",-1450000,-350000,3,0.144927536231884,0.338116668047664,0.816097729954154,2.41365719905624
"1245",-1350000,-350000,3,0.130434782608696,0.332384774703763,0.809673109770468,2.43595125706972
"1246",1950000,-350000,3,0.101449275362319,0.344584197862667,0.771153043054273,2.23792340982976
"1247",2450000,-350000,3,0.217391304347826,0.419127789049387,0.893813896437183,2.13255699046923
"1248",2550000,-350000,3,0.217391304347826,0.420269931151739,0.893643599974324,2.12635626233196
"1249",2650000,-350000,3,0.188405797101449,0.418386320312439,0.86954941955634,2.07834094314313
"1250",2750000,-350000,3,0.173913043478261,0.416354656974575,0.869548189031195,2.08847955574637
"1251",2850000,-350000,3,0.202898550724638,0.444164557667992,0.889722031411899,2.00313603607462
"1252",2950000,-350000,3,0.188405797101449,0.434606001829118,0.887386211035587,2.04181766312675
"1253",3050000,-350000,3,0.173913043478261,0.418056837149437,0.906349536787862,2.16800553476867
"1254",3150000,-350000,12,0.217391304347826,0.459111667724307,0.913398463213278,1.98949085249945
"1255",3250000,-350000,12,0.217391304347826,0.458171200546903,0.913398463213278,1.99357458985416
"1256",3350000,-350000,12,0.318840579710145,0.605618185644469,0.94533522998181,1.56094260771881
"1257",3450000,-350000,12,0.318840579710145,0.646225920169248,0.948777686087019,1.46818265327168
"1258",3550000,-350000,12,0.260869565217391,0.641535217536313,0.933591103914063,1.45524529035106
"1259",3650000,-350000,12,NA,NA,NA,NA
"1260",3750000,-350000,12,NA,NA,NA,NA
"1261",3850000,-350000,12,NA,NA,NA,NA
"1262",3950000,-350000,12,NA,NA,NA,NA
"1263",4050000,-350000,12,NA,NA,NA,NA
"1264",4150000,-350000,12,NA,NA,NA,NA
"1265",4250000,-350000,12,NA,NA,NA,NA
"1266",4350000,-350000,12,NA,NA,NA,NA
"1267",4450000,-350000,12,NA,NA,NA,NA
"1268",4550000,-350000,12,NA,NA,NA,NA
"1269",4650000,-350000,12,NA,NA,NA,NA
"1270",-3350000,-450000,3,NA,NA,NA,NA
"1271",-3250000,-450000,3,NA,NA,NA,NA
"1272",-3150000,-450000,3,NA,NA,NA,NA
"1273",-3050000,-450000,3,NA,NA,NA,NA
"1274",-2950000,-450000,3,NA,NA,NA,NA
"1275",-2850000,-450000,3,NA,NA,NA,NA
"1276",-2750000,-450000,3,0.173913043478261,0.42813803847846,0.838584859274753,1.95867870618308
"1277",-2650000,-450000,3,0.173913043478261,0.394322030246813,0.823812715391717,2.08918764918125
"1278",-2550000,-450000,3,0.202898550724638,0.42055157767856,0.842544395096158,2.00342702254738
"1279",-2450000,-450000,3,0.217391304347826,0.421086921522881,0.843737472827752,2.00371331832472
"1280",-2350000,-450000,3,0.231884057971014,0.42141880719584,0.844263114062212,2.00338261996425
"1281",-2250000,-450000,3,0.246376811594203,0.424412987827897,0.845057343437253,1.99112036547744
"1282",-2150000,-450000,3,0.260869565217391,0.431006155783675,0.846282896618375,1.96350535894232
"1283",-2050000,-450000,3,0.27536231884058,0.440365678825821,0.847233036255448,1.9239306716965
"1284",-1950000,-450000,3,0.27536231884058,0.406685801417097,0.85083446362485,2.09211745445776
"1285",-1850000,-450000,3,0.289855072463768,0.44158752356708,0.853657656439536,1.93315619414202
"1286",-1750000,-450000,3,0.231884057971014,0.406685886148195,0.82853837642661,2.03729316567601
"1287",-1650000,-450000,3,0.173913043478261,0.386922136072236,0.814483609691388,2.10503234051031
"1288",-1550000,-450000,3,0.144927536231884,0.338116668047664,0.816097729954154,2.41365719905624
"1289",-1450000,-450000,3,0.144927536231884,0.338116668047664,0.816097729954154,2.41365719905624
"1290",1250000,-450000,3,0.0579710144927536,0.253180823935105,0.628191426968277,2.48119670836245
"1291",1550000,-450000,3,0.0869565217391304,0.322920747490215,0.770184443947692,2.38505716939426
"1292",2150000,-450000,3,0.159420289855072,0.356455142103733,0.799371864997282,2.24255949929502
"1293",2350000,-450000,3,NA,NA,NA,NA
"1294",2450000,-450000,3,0.217391304347826,0.419127789049387,0.893813896437183,2.13255699046923
"1295",2550000,-450000,3,0.202898550724638,0.419127472054586,0.893642369449179,2.13214935558506
"1296",2650000,-450000,3,0.188405797101449,0.418386320312439,0.86954941955634,2.07834094314313
"1297",2750000,-450000,3,0.188405797101449,0.431324537024075,0.871884009407506,2.02141064225808
"1298",2850000,-450000,3,0.202898550724638,0.444164557667992,0.889722031411899,2.00313603607462
"1299",2950000,-450000,3,0.188405797101449,0.443419016007361,0.88738621103629,2.00123625510359
"1300",3050000,-450000,3,0.173913043478261,0.429383780322495,0.906349536787332,2.11081456338804
"1301",3150000,-450000,12,0.188405797101449,0.456418238288402,0.906972612504046,1.98715243261367
"1302",3250000,-450000,12,0.217391304347826,0.557606820622457,0.920315725238982,1.65047429694571
"1303",3350000,-450000,12,0.246376811594203,0.5903796468574,0.924345872816335,1.56568045280125
"1304",3450000,-450000,12,0.260869565217391,0.644507622742776,0.927649569930595,1.43931512552617
"1305",3550000,-450000,12,NA,NA,NA,NA
"1306",3650000,-450000,12,NA,NA,NA,NA
"1307",3750000,-450000,12,NA,NA,NA,NA
"1308",3850000,-450000,12,NA,NA,NA,NA
"1309",3950000,-450000,12,NA,NA,NA,NA
"1310",4050000,-450000,12,NA,NA,NA,NA
"1311",4150000,-450000,12,NA,NA,NA,NA
"1312",4250000,-450000,12,NA,NA,NA,NA
"1313",4350000,-450000,12,NA,NA,NA,NA
"1314",4450000,-450000,12,NA,NA,NA,NA
"1315",4550000,-450000,12,NA,NA,NA,NA
"1316",4650000,-450000,12,NA,NA,NA,NA
"1317",-3350000,-550000,3,NA,NA,NA,NA
"1318",-3250000,-550000,3,NA,NA,NA,NA
"1319",-3150000,-550000,3,NA,NA,NA,NA
"1320",-3050000,-550000,3,NA,NA,NA,NA
"1321",-2950000,-550000,3,NA,NA,NA,NA
"1322",-2850000,-550000,3,NA,NA,NA,NA
"1323",-2750000,-550000,3,0.173913043478261,0.42813803847846,0.838584859274753,1.95867870618308
"1324",-2650000,-550000,3,0.173913043478261,0.394322030246813,0.823812715391717,2.08918764918125
"1325",-2550000,-550000,3,0.173913043478261,0.394322030246813,0.823812715391717,2.08918764918125
"1326",-2450000,-550000,3,0.202898550724638,0.395962387531382,0.828671155256511,2.09280270387003
"1327",-2350000,-550000,3,0.217391304347826,0.396294273204342,0.829196796490971,2.09237642973309
"1328",-2250000,-550000,3,0.246376811594203,0.424412987827897,0.845057343437253,1.99112036547744
"1329",-2150000,-550000,3,0.246376811594203,0.424412987827897,0.845057343437253,1.99112036547744
"1330",-2050000,-550000,3,0.246376811594203,0.430672761842473,0.845981939852662,1.96432654861534
"1331",-1950000,-550000,3,0.260869565217391,0.400953908073196,0.849583369475181,2.11890532145676
"1332",-1850000,-550000,3,0.27536231884058,0.406685801417097,0.85083446362485,2.09211745445776
"1333",-1650000,-550000,3,0.217391304347826,0.406685569153393,0.828538374173492,2.03729474812268
"1334",-1550000,-550000,3,0.188405797101449,0.361388667978395,0.822049819225534,2.27469727765421
"1335",-1450000,-550000,3,0.144927536231884,0.338116668047664,0.816097729954154,2.41365719905624
"1336",1250000,-550000,NA,0.0579710144927536,0.253180823935105,0.628191426968277,2.48119670836245
"1337",1550000,-550000,3,0.0869565217391304,0.322920747490215,0.770184443947692,2.38505716939426
"1338",1850000,-550000,3,0.0869565217391304,0.317519987378858,0.509787459292675,1.6055287212027
"1339",1950000,-550000,3,0.101449275362319,0.347056519768988,0.771153043049028,2.22198114463411
"1340",2050000,-550000,3,0.130434782608696,0.354571531264432,0.775303630987384,2.18659300768616
"1341",2150000,-550000,3,0.159420289855072,0.356455142103733,0.799371864997282,2.24255949929502
"1342",2250000,-550000,3,0.159420289855072,0.356455142103733,0.799371864997282,2.24255949929502
"1343",2450000,-550000,3,0.217391304347826,0.419127789049387,0.893813896437183,2.13255699046923
"1344",2550000,-550000,3,0.202898550724638,0.419127472054586,0.893642369449179,2.13214935558506
"1345",2650000,-550000,3,0.188405797101449,0.418386320312439,0.86954941955634,2.07834094314313
"1346",2750000,-550000,3,0.173913043478261,0.428002500788614,0.870690931675912,2.03431272030333
"1347",2850000,-550000,12,0.202898550724638,0.444164557667992,0.889722031411899,2.00313603607462
"1348",2950000,-550000,12,0.188405797101449,0.443419016007361,0.88738621103629,2.00123625510359
"1349",3050000,-550000,12,0.159420289855072,0.425190805062512,0.903392026580571,2.12467441869481
"1350",3150000,-550000,12,0.173913043478261,0.452225263028419,0.904015102297285,1.99903715295197
"1351",3250000,-550000,12,0.260869565217391,0.596350211890525,0.934758791334222,1.56746618462814
"1352",3350000,-550000,12,0.246376811594203,0.620851008983156,0.927166483729975,1.49338000633761
"1353",3450000,-550000,12,0.246376811594203,0.627144827722998,0.889253392417106,1.41793945051856
"1354",3550000,-550000,12,NA,NA,NA,NA
"1355",3650000,-550000,12,NA,NA,NA,NA
"1356",3750000,-550000,12,NA,NA,NA,NA
"1357",3850000,-550000,12,NA,NA,NA,NA
"1358",3950000,-550000,12,NA,NA,NA,NA
"1359",4050000,-550000,12,NA,NA,NA,NA
"1360",4150000,-550000,12,NA,NA,NA,NA
"1361",4250000,-550000,12,NA,NA,NA,NA
"1362",4350000,-550000,12,NA,NA,NA,NA
"1363",4450000,-550000,12,NA,NA,NA,NA
"1364",4550000,-550000,12,NA,NA,NA,NA
"1365",4650000,-550000,12,NA,NA,NA,NA
"1366",-3350000,-650000,3,NA,NA,NA,NA
"1367",-3250000,-650000,3,NA,NA,NA,NA
"1368",-3150000,-650000,3,NA,NA,NA,NA
"1369",-3050000,-650000,3,NA,NA,NA,NA
"1370",-2950000,-650000,3,NA,NA,NA,NA
"1371",-2850000,-650000,3,NA,NA,NA,NA
"1372",-2750000,-650000,3,0.173913043478261,0.42813803847846,0.838584859274753,1.95867870618308
"1373",-2650000,-650000,3,0.188405797101449,0.430306965416564,0.83887903296346,1.94948978376721
"1374",-2550000,-650000,3,0.188405797101449,0.430306965416564,0.83887903296346,1.94948978376721
"1375",-2450000,-650000,3,0.173913043478261,0.394322030246813,0.823812715391717,2.08918764918125
"1376",-2350000,-650000,3,0.202898550724638,0.395189259764093,0.825531434357771,2.08895210069871
"1377",-2250000,-650000,3,0.217391304347826,0.420313793755592,0.840597751929013,1.99992901593378
"1378",-2150000,-650000,3,0.231884057971014,0.423307974387649,0.841391981304054,1.98765918010687
"1379",-2050000,-650000,3,0.202898550724638,0.416822932684763,0.837126242373596,2.00834977332378
"1380",-1950000,-650000,3,0.231884057971014,0.425402320649056,0.841091026791559,1.97716605191121
"1381",-1850000,-650000,3,0.231884057971014,0.393697246871264,0.844692454160961,2.14553812827949
"1382",-1750000,-650000,3,0.217391304347826,0.378755409533111,0.826274391935692,2.18155139474902
"1383",1250000,-650000,NA,0.0579710144927536,0.292752308168336,0.508524686497388,1.73704757335331
"1384",1450000,-650000,3,0.0869565217391304,0.322920747490215,0.770184443947692,2.38505716939426
"1385",1550000,-650000,3,0.0869565217391304,0.322920747490215,0.770184443947692,2.38505716939426
"1386",1850000,-650000,3,0.0869565217391304,0.317519987378858,0.509787459292675,1.6055287212027
"1387",1950000,-650000,3,0.0869565217391304,0.317519987378858,0.509787459292675,1.6055287212027
"1388",2050000,-650000,3,0.130434782608696,0.354571531264432,0.775303630987384,2.18659300768616
"1389",2150000,-650000,3,0.144927536231884,0.355793376005691,0.799200338009277,2.24624850237935
"1390",2250000,-650000,3,0.217391304347826,0.419127789049387,0.893813896437183,2.13255699046923
"1391",2350000,-650000,3,0.231884057971014,0.434097669098887,0.896149716813494,2.06439651858474
"1392",2450000,-650000,3,0.217391304347826,0.419127789049387,0.893813896437183,2.13255699046923
"1393",2550000,-650000,3,0.217391304347826,0.43401796645998,0.895781946954544,2.06392826145169
"1394",2650000,-650000,3,0.202898550724638,0.433356200361938,0.871885239932651,2.01193669135103
"1395",2750000,-650000,3,0.188405797101449,0.441792850630882,0.885757249247154,2.00491530811847
"1396",2850000,-650000,12,0.202898550724638,0.444164557667992,0.889722031411899,2.00313603607462
"1397",2950000,-650000,12,0.188405797101449,0.451214750018478,0.908325407850893,2.01306674441315
"1398",3050000,-650000,12,0.188405797101449,0.461783818867294,0.90797988446203,1.96624447926566
"1399",3150000,-650000,12,0.217391304347826,0.501342723645733,0.915298298948741,1.82569379344483
"1400",3250000,-650000,12,0.260869565217391,0.626821574016281,0.937579402247863,1.49576760136132
"1401",3350000,-650000,12,0.246376811594203,0.627144827722998,0.889253392417106,1.41793945051856
"1402",3450000,-650000,12,NA,NA,NA,NA
"1403",3550000,-650000,12,NA,NA,NA,NA
"1404",3650000,-650000,12,NA,NA,NA,NA
"1405",3750000,-650000,12,NA,NA,NA,NA
"1406",3850000,-650000,12,NA,NA,NA,NA
"1407",3950000,-650000,12,NA,NA,NA,NA
"1408",4050000,-650000,12,NA,NA,NA,NA
"1409",4150000,-650000,12,NA,NA,NA,NA
"1410",4250000,-650000,12,NA,NA,NA,NA
"1411",4350000,-650000,12,NA,NA,NA,NA
"1412",4450000,-650000,12,NA,NA,NA,NA
"1413",4550000,-650000,12,NA,NA,NA,NA
"1414",4650000,-650000,12,NA,NA,NA,NA
"1415",-3350000,-750000,3,NA,NA,NA,NA
"1416",-3250000,-750000,3,NA,NA,NA,NA
"1417",-3150000,-750000,3,NA,NA,NA,NA
